attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,csv_name,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
elastic,True,0.0,10.0,500,,,,,,,,,,,,,elastic100.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,2.9774509024620057,0.14687909013865624,2.8828230600146685,0.027962601820335668,9.713818118007906e-06,0.9999443650275225,324.9908198231626,0.005348074943538706,0.9949744159393483,0.9994991548988139,46.69057478459822,48.51922481366007
elastic,False,0.0,10.0,500,,,,,,,,,,,,,elastic100.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,2.9774509024620057,0.0,0.0,0.0,,,,,,,,48.51922481366007
elastic,True,0.0,30.0,500,,,,,,,,,,,,,elastic300.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,9.622750439643859,0.15466327032841304,2.6741068023092605,0.033299237927969766,1.0740960300223432e-05,0.9999414709649647,332.60273148596843,0.005576390054141382,0.994961443131039,0.9994879145109465,47.771915000341565,48.183147548146
elastic,False,0.0,30.0,500,,,,,,,,,,,,,elastic300.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,9.622750439643859,0.0,0.0,0.0,,,,,,,,48.183147548146
elastic,True,0.0,50.0,500,,,,,,,,,,,,,elastic500.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,16.966508660316467,0.1580418563721811,2.700245968734517,0.034590640927062315,1.120961547172216e-05,0.9999363229431615,342.3708480426317,0.005698320580724771,0.9949485151874707,0.999476077879882,49.18036670381405,48.04521559818495
elastic,False,0.0,50.0,500,,,,,,,,,,,,,elastic500.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,16.966508660316467,0.0,0.0,0.0,,,,,,,,48.04521559818495
elastic,True,0.0,70.0,500,,,,,,,,,,,,,elastic700.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,20.20881283044815,0.15986078555750496,2.6819169223308563,0.03598621996010051,1.141122454182451e-05,0.9999355048132117,345.7970550334975,0.005780918020128709,0.9949313929170958,0.9994102575077678,49.67440999229705,47.97969798722626
elastic,False,0.0,70.0,500,,,,,,,,,,,,,elastic700.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,20.20881283044815,0.0,0.0,0.0,,,,,,,,47.97969798722626
elastic,True,0.0,90.0,500,,,,,,,,,,,,,elastic900.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,25.233297243118287,0.1609007768004256,2.666332233478041,0.037054341943824995,1.151082009255652e-05,0.9999347640379606,,0.005796783433653692,0.9948106654459494,0.9994573045279053,,47.906009899439
elastic,False,0.0,90.0,500,,,,,,,,,,,,,elastic900.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,25.233297243118287,0.0,0.0,0.0,,,,,,,,47.906009899439
elastic,True,0.0,100.0,500,,,,,,,,,,,,,elastic1000.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,30.95908585548401,0.16294684997376274,2.625070517554003,0.03856177724459592,1.1932864931235617e-05,0.9999337293108496,,0.005873903893095935,0.9948780331511442,0.9994381504553626,,47.86871258981029
elastic,False,0.0,100.0,500,,,,,,,,,,,,,elastic1000.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,30.95908585548401,0.0,0.0,0.0,,,,,,,,47.86871258981029
elastic,True,0.0,150.0,500,,,,,,,,,,,,,elastic1500.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,42.088694458007815,0.16253187174306197,2.6783119480399527,0.037505111405078104,1.190849400256768e-05,0.9999346429287489,,0.0058447256863934085,0.9946499433892517,0.999433932682591,,47.90779682986154
elastic,False,0.0,150.0,500,,,,,,,,,,,,,elastic1500.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,42.088694458007815,0.0,0.0,0.0,,,,,,,,47.90779682986154
elastic,True,0.0,200.0,500,,,,,,,,,,,,,elastic2000.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,57.86112802028656,0.1619467419846093,2.66032074619742,0.03630147528122453,1.191298282479902e-05,0.999934426906848,,0.005824736049612666,0.9948673990806486,0.9995123768057943,,47.99498874023718
elastic,False,0.0,200.0,500,,,,,,,,,,,,,elastic2000.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,57.86112802028656,0.0,0.0,0.0,,,,,,,,47.99498874023718
elastic,True,0.0,300.0,500,,,,,,,,,,,,,elastic3000.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,89.48852747917175,0.1645643639323466,2.5458570706493715,0.03874147196902948,1.2518213125611151e-05,0.9999309581095139,,0.005896662696761192,0.9944472517646128,0.9994668502925795,,47.986439922158254
elastic,False,0.0,300.0,500,,,,,,,,,,,,,elastic3000.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,89.48852747917175,0.0,0.0,0.0,,,,,,,,47.986439922158254
elastic,True,"0,5",10.0,500,,,,,,,,,,,,,elastic100.5_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,2.727734806537628,0.14765935212592868,2.7769048180650264,0.029125006935175727,9.749899446097354e-06,0.9999438280787872,,0.005371379136788989,0.9952256966517713,0.9995150714277969,,48.45170897825289
elastic,False,0.5,10.0,500,,,,,,,,,,,,,elastic100.5_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,2.727734806537628,0.0,0.0,0.0,,,,,,,,48.45170897825289
elastic,True,0.5,30.0,500,,,,,,,,,,,,,elastic300.5_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,7.9822784042358395,0.15717883139629574,2.6336082479533025,0.03452409567201839,1.0973517207208083e-05,0.9999400993793668,337.98867606096155,0.005657081172580671,0.9949031573072767,0.9995016684313386,48.554437320613545,47.997169448900834
elastic,False,0.5,30.0,500,,,,,,,,,,,,,elastic300.5_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,7.9822784042358395,0.0,0.0,0.0,,,,,,,,47.997169448900834
elastic,True,0.5,50.0,500,,,,,,,,,,,,,elastic500.5_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,13.470873870849609,0.160722951295183,2.6312590230913724,0.036077930383822496,1.1578470285956789e-05,0.9999343860470827,,0.005790167224067377,0.9948867109463907,0.9994429343522386,,47.95272271193484
elastic,False,0.5,50.0,500,,,,,,,,,,,,,elastic500.5_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,13.470873870849609,0.0,0.0,0.0,,,,,,,,47.95272271193484
elastic,True,0.5,70.0,500,,,,,,,,,,,,,elastic700.5_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,18.96380207300186,0.16093832152512144,2.666292571495561,0.036054873203530034,1.15385269195259e-05,0.999934638682989,,0.00581945046798981,0.9949653124918252,0.9993637469853266,,47.914760599090634
elastic,False,0.5,70.0,500,,,,,,,,,,,,,elastic700.5_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,18.96380207300186,0.0,0.0,0.0,,,,,,,,47.914760599090634
elastic,True,0.5,90.0,500,,,,,,,,,,,,,elastic900.5_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,24.256949474811552,0.16199858996140606,2.7299366177881463,0.03621011315023198,1.1730664862639874e-05,0.999933896064407,,0.005842667921833358,0.9948072985286402,0.9994213742571548,,47.879722022352055
elastic,False,0.5,90.0,500,,,,,,,,,,,,,elastic900.5_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,24.256949474811552,0.0,0.0,0.0,,,,,,,,47.879722022352055
elastic,True,0.5,100.0,500,,,,,,,,,,,,,elastic1000.5_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,25.150216853618623,0.16421160575221566,2.653556294300977,0.03807042144677218,1.2147478748930985e-05,0.9999315070132437,,0.005931411018264093,0.9948519386913857,0.9994408653107896,,47.858494478983616
elastic,False,0.5,100.0,500,,,,,,,,,,,,,elastic1000.5_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,25.150216853618623,0.0,0.0,0.0,,,,,,,,47.858494478983616
elastic,True,0.5,150.0,500,,,,,,,,,,,,,elastic1500.5_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,46.15288088083267,0.16364769212463323,2.7171334675129724,0.03663135245442391,1.203505934236579e-05,0.9999335286068729,,0.005887320300718605,0.9948197219016331,0.9995179972308537,,47.87019390773617
elastic,False,0.5,150.0,500,,,,,,,,,,,,,elastic1500.5_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,46.15288088083267,0.0,0.0,0.0,,,,,,,,47.87019390773617
elastic,True,0.5,200.0,500,,,,,,,,,,,,,elastic2000.5_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,58.13269952774048,0.16325693122823448,2.673864914038602,0.03667190811213325,1.2086012348074715e-05,0.9999341994915573,,0.0058613603510331925,0.9948796998088929,0.9995292237723425,,47.92373846106905
elastic,False,0.5,200.0,500,,,,,,,,,,,,,elastic2000.5_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,58.13269952774048,0.0,0.0,0.0,,,,,,,,47.92373846106905
elastic,True,0.5,300.0,500,,,,,,,,,,,,,elastic3000.5_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,74.7612772655487,0.16482307855039835,2.5709986677941155,0.03879305733477368,1.2482811859337328e-05,0.9999313003595691,,0.005901138019195217,0.9944500919038974,0.9994942101306247,,47.9678629758611
elastic,False,0.5,300.0,500,,,,,,,,,,,,,elastic3000.5_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,74.7612772655487,0.0,0.0,0.0,,,,,,,,47.9678629758611
elastic,True,1.0,10.0,500,,,,,,,,,,,,,elastic101.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,6.092505867481232,0.14747116689515463,2.7629499170710057,0.029191355407238006,9.727881590119804e-06,0.9999439213894857,,0.005362493822310577,0.9952976312840566,0.9995113817180434,,48.46301388267579
elastic,False,1.0,10.0,500,,,,,,,,,,,,,elastic101.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,6.092505867481232,0.0,0.0,0.0,,,,,,,,48.46301388267579
elastic,True,1.0,30.0,500,,,,,,,,,,,,,elastic301.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,7.729308497905731,0.15746821854263543,2.743920034170151,0.033331656017724205,1.1009343126966015e-05,0.9999395895796139,340.423391328763,0.0056819628914538105,0.994797353803422,0.9994080155124657,48.90476432182717,47.9811759551999
elastic,False,1.0,30.0,500,,,,,,,,,,,,,elastic301.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,7.729308497905731,0.0,0.0,0.0,,,,,,,,47.9811759551999
elastic,True,1.0,50.0,500,,,,,,,,,,,,,elastic501.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,12.890721242427826,0.1611598492216538,2.654469452535405,0.03622406098772498,1.1620494805941836e-05,0.9999340753096718,348.1961263998317,0.005804296665101262,0.9948422668807672,0.9994129959946789,50.02032769705354,47.895576309205445
elastic,False,1.0,50.0,500,,,,,,,,,,,,,elastic501.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,12.890721242427826,0.0,0.0,0.0,,,,,,,,47.895576309205445
elastic,True,1.0,70.0,500,,,,,,,,,,,,,elastic701.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,25.948502163887024,0.16145820371149217,2.7494226843118668,0.03577800805077833,1.159139814573352e-05,0.9999341748972979,349.9122082008965,0.005840156230208065,0.9948090951392897,0.9993554003636677,50.26619665440636,47.863128156675806
elastic,False,1.0,70.0,500,,,,,,,,,,,,,elastic701.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,25.948502163887024,0.0,0.0,0.0,,,,,,,,47.863128156675806
elastic,True,1.0,90.0,500,,,,,,,,,,,,,elastic901.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,23.067646427154543,0.1632943611482487,2.7618786755730125,0.036477501515079946,1.193724218942436e-05,0.9999326000696158,351.6495466528188,0.0058799295058144475,0.9946612196180471,0.9994329521005738,50.504944519229554,47.83387418468403
elastic,False,1.0,90.0,500,,,,,,,,,,,,,elastic901.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,23.067646427154543,0.0,0.0,0.0,,,,,,,,47.83387418468403
elastic,True,1.0,100.0,500,,,,,,,,,,,,,elastic1001.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,25.56759011745453,0.16552845829111687,2.7361559981808945,0.03787636309862137,1.2362539175649275e-05,0.9999310823963223,,0.005974996952096384,0.9945985241090971,0.9994318663003203,,47.79392635382516
elastic,False,1.0,100.0,500,,,,,,,,,,,,,elastic1001.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,25.56759011745453,0.0,0.0,0.0,,,,,,,,47.79392635382516
elastic,True,1.0,150.0,500,,,,,,,,,,,,,elastic1501.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,39.36710602045059,0.164167103237089,2.779648310121368,0.03630400330704801,1.2075368210246578e-05,0.9999332957740583,,0.00590763133838285,0.9948043171844648,0.9995354108838628,,47.80595792598034
elastic,False,1.0,150.0,500,,,,,,,,,,,,,elastic1501.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,39.36710602045059,0.0,0.0,0.0,,,,,,,,47.80595792598034
elastic,True,1.0,200.0,500,,,,,,,,,,,,,elastic2001.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,50.19564874172211,0.1642189792740871,2.7232213235953275,0.036523404542137594,1.2186123772965515e-05,0.9999327873437122,,0.005896193049027848,0.9948651454082327,0.9995260157735362,,47.83756497713843
elastic,False,1.0,200.0,500,,,,,,,,,,,,,elastic2001.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,50.19564874172211,0.0,0.0,0.0,,,,,,,,47.83756497713843
elastic,True,1.0,300.0,500,,,,,,,,,,,,,elastic3001.0_succ,gen_list_2_elastic,cifar,conv12,100,85,85,1.0,77.5611905670166,0.1655043469303671,2.626498327009818,0.03856757892405285,1.2528125555890777e-05,0.9999312153719583,,0.00592397259407511,0.9944630280697145,0.9994925348205476,,47.90786338251723
elastic,False,1.0,300.0,500,,,,,,,,,,,,,elastic3001.0_miss,gen_list_2_elastic,cifar,conv12,100,85,0,1.0,77.5611905670166,0.0,0.0,0.0,,,,,,,,47.90786338251723
